logFC	logCPM	LR	PValue	FDR
ENSRNOT00000013863	0.759856693154577	8.41419955064672	38.4314902043873	5.67099043343581e-10	2.35546768802923e-07
ENSRNOT00000011082	-1.22008755605795	7.55028341498684	37.797131983143	7.84970921568861e-10	3.21100680916911e-07
ENSRNOT00000011808	0.942090189595112	6.17965871438752	37.2029049813529	1.0645507804404e-09	4.28966298064628e-07
ENSRNOT00000026159	-1.39287829599134	5.63890215186997	36.7580664098018	1.33736118294461e-09	5.30971723781449e-07
ENSRNOT00000105169	0.579714232561398	7.69121932926297	36.6696333032035	1.39942466914834e-09	5.47560394458941e-07
ENSRNOT00000068185	0.69806921179292	7.35157200449046	36.5318476448873	1.5019214208845e-09	5.77638419072072e-07
ENSRNOT00000082442	-1.42597758603013	7.62956690425093	36.5096954551618	1.51908762701375e-09	5.77638419072072e-07
ENSRNOT00000105364	0.749745401211765	6.53023106312326	36.2017748668553	1.77908451844381e-09	6.67107275402029e-07
ENSRNOT00000115671	-0.551652742122241	8.80161074315647	35.9735562995951	2.00013620160401e-09	7.39721605080893e-07
ENSRNOT00000002358	0.561129043855459	8.56453755162147	35.8730022313237	2.10606868166238e-09	7.68373544155688e-07
ENSRNOT00000077177	-1.98708615867006	4.43545344640967	35.3501412035039	2.75448597190149e-09	9.91541496925287e-07
ENSRNOT00000002727	0.5905597710455	7.48215456785924	35.1049386715844	3.12407478174435e-09	1.10978645996755e-06
ENSRNOT00000032918	-0.652647887625897	8.27854575385181	34.8876381289445	3.49291539707774e-09	1.21050404051991e-06
ENSRNOT00000117090	-0.978141956198873	6.97792892753609	34.8852119076635	3.49727072970417e-09	1.21050404051991e-06
ENSRNOT00000019181	0.456994684340698	8.56968870333363	34.8018734259534	3.65022043441529e-09	1.24745128213094e-06
ENSRNOT00000019862	-0.903351474456588	7.25460814155905	34.4210362711517	4.43899517480963e-09	1.49804989661888e-06
ENSRNOT00000017725	-1.12428045748296	6.5581481156103	34.30965153449	4.70044919355248e-09	1.53631078034916e-06
ENSRNOT00000028703	-0.931631559812343	7.25032336619538	34.3077746651818	4.70498442557933e-09	1.53631078034916e-06
ENSRNOT00000023037	-0.613636814672233	8.11022562924722	34.3003027151624	4.72308299759167e-09	1.53631078034916e-06
ENSRNOT00000075397	-0.430210308625	10.4433484161418	34.0509773860735	5.36869344922257e-09	1.72552363978704e-06
ENSRNOT00000112001	-0.623353876546246	8.09727544810923	33.9836076746758	5.55783435106663e-09	1.76529896247173e-06
ENSRNOT00000060286	-1.00501289674169	6.12646849824721	33.6364961483018	6.64344797015232e-09	2.08557916625782e-06
ENSRNOT00000044009	0.832482932458083	6.63786733362237	33.5801716923851	6.83863090295132e-09	2.12217651859632e-06
ENSRNOT00000020297	1.54278445746637	4.57577619085704	33.4852102813439	7.1807954655035e-09	2.20303540883708e-06
ENSRNOT00000014033	-0.486807753164619	8.83457055169514	33.3275440412377	7.78718394630201e-09	2.36222912564339e-06
ENSRNOT00000014603	-1.28016090720927	6.89965997022479	33.2889027331022	7.94346434875924e-09	2.37350080322477e-06
ENSRNOT00000065584	0.798221911487838	7.63267261603234	33.2750700383487	8.00016938637878e-09	2.37350080322477e-06
ENSRNOT00000007879	-1.19771935082142	6.67391196069183	33.1959666310164	8.33231843139424e-09	2.4451731848998e-06
ENSRNOT00000023447	0.41490412499372	10.3035534363402	33.0302772140024	9.07348143813065e-09	2.63404141792098e-06
ENSRNOT00000008941	-1.61769413188629	5.32963758945168	32.8450158934415	9.98066376163978e-09	2.86657404507182e-06
ENSRNOT00000013997	0.858078024499603	6.50677843655988	32.7910334796938	1.02617092743977e-08	2.91626975779147e-06
ENSRNOT00000031650	-0.881131606001932	5.74481150470373	32.7364854226828	1.0553752300046e-08	2.96802296454836e-06
ENSRNOT00000102889	0.54771410404734	8.11059368850135	32.6216795812387	1.11958926552398e-08	3.11615164851716e-06
ENSRNOT00000089874	0.686587189220656	6.83725735230701	32.558101343114	1.15681915675843e-08	3.18691873409838e-06
ENSRNOT00000042882	-1.52451469695093	5.03578012065893	32.5223059954047	1.17832305717656e-08	3.21337029269219e-06
ENSRNOT00000001247	0.532940175224867	9.12107720234379	32.439421624956	1.22966496982344e-08	3.31984948552933e-06
ENSRNOT00000086806	0.664078759602863	7.04865519373924	32.1232844642594	1.44692725377495e-08	3.86773683142734e-06
ENSRNOT00000015381	-1.78731447862946	5.81188450810029	32.0498707644159	1.5026509159777e-08	3.97731072838881e-06
ENSRNOT00000075286	-1.22967926144146	5.88548740739302	31.9970252368708	1.5440884916151e-08	4.04731078608004e-06
ENSRNOT00000085315	-1.06832508201148	6.23790630675744	31.5339128618258	1.95987327990548e-08	5.0877556548931e-06
ENSRNOT00000114161	0.476642587259079	9.08588260711712	31.3152744176514	2.19347100184291e-08	5.63993620073856e-06
ENSRNOT00000003050	-0.912052031313343	8.01217279315721	30.9562517596377	2.63910603031844e-08	6.66564146616373e-06
ENSRNOT00000077884	0.500290916969461	8.67115940585556	30.954297528038	2.64176471175464e-08	6.66564146616373e-06
ENSRNOT00000095534	9.54643919861841	1.98912993361097	30.7233837888629	2.97557463991326e-08	7.43838556744243e-06
ENSRNOT00000057140	0.91842331965558	7.09036218706087	30.6172771026847	3.14282627394687e-08	7.75775273581467e-06
ENSRNOT00000067992	0.942591834893405	7.01761125790536	30.606212674799	3.16080006274396e-08	7.75775273581467e-06
ENSRNOT00000103961	-1.30744596298048	5.33575027765408	30.5162563971173	3.31080565719626e-08	8.05012228514201e-06
ENSRNOT00000006533	1.3489896906593	5.12407809565485	30.4979267631628	3.34223492861094e-08	8.05012228514201e-06
ENSRNOT00000043006	-0.935633687341868	5.84590122862006	30.4719981364898	3.38720509687267e-08	8.05012228514201e-06
ENSRNOT00000015866	0.66909045973705	9.89178743644283	30.4651448276878	3.39919231241644e-08	8.05012228514201e-06
ENSRNOT00000085273	-1.63524577792984	6.23432320781928	30.4371691281102	3.44856743483189e-08	8.09603683526881e-06
ENSRNOT00000116204	-1.19554099182335	8.45294478139745	30.3535709557656	3.60043540464485e-08	8.37970302194843e-06
ENSRNOT00000025559	-0.863831663029035	6.57854921371031	30.1384827272845	4.02269065187483e-08	9.28244463412964e-06
ENSRNOT00000105244	-1.02361562555455	7.3315802464953	30.0512348820511	4.20780492380097e-08	9.62731502820157e-06
ENSRNOT00000072299	-1.19390293926607	5.49433722000292	29.7309593124461	4.963575931184e-08	1.12610607554711e-05
ENSRNOT00000004797	0.955682616364139	6.35103721716278	29.6255701850459	5.24089971556429e-08	1.17911508767337e-05
ENSRNOT00000108063	-0.930778722867797	6.58354040051429	29.5699046423614	5.3935913528873e-08	1.20343949872109e-05
ENSRNOT00000004283	0.642444411797	6.93014814427096	29.4415842189115	5.76277406897313e-08	1.27527355995194e-05
ENSRNOT00000033015	-0.99702976225807	8.07417602049192	29.0790755272332	6.94834081932928e-08	1.51885827620976e-05
ENSRNOT00000098570	1.2987622129268	4.74194177310229	29.0713750899717	6.97601401029746e-08	1.51885827620976e-05
ENSRNOT00000007285	0.801715531445608	5.7760498188926	28.9349401586278	7.48504902597627e-08	1.61665082882646e-05
ENSRNOT00000077786	0.61361623255241	7.02179657584345	28.8741571835945	7.72365639815271e-08	1.65494663045497e-05
ENSRNOT00000106787	-1.02301846158434	5.56625713904639	28.7469150386899	8.24812022723829e-08	1.75340747948803e-05
ENSRNOT00000015946	0.626289514137154	7.63205690631382	28.5620175424468	9.07448661597271e-08	1.91400773170337e-05
ENSRNOT00000021432	0.899699444718098	6.36184883212669	28.5052899432256	9.34428368289527e-08	1.95563543310703e-05
ENSRNOT00000054963	0.611371998567022	7.72873791802317	28.0466597688383	1.18425339310305e-07	2.45942100823047e-05
ENSRNOT00000083876	-1.20279951829758	6.26365846214252	27.9484027794612	1.24593759385218e-07	2.56777276021536e-05
ENSRNOT00000008440	-0.670208995786511	7.24703053485485	27.749571282296	1.38078798697963e-07	2.82412985397545e-05
ENSRNOT00000102498	0.574852145924388	9.35548873332907	27.7006413425269	1.41615753014161e-07	2.87469330817769e-05
ENSRNOT00000087662	0.739340345139591	7.76650838137602	27.6519212761243	1.45227750998069e-07	2.92601404585512e-05
ENSRNOT00000116426	0.772590192709805	6.05836582955712	27.6107256187944	1.4835385391939e-07	2.96685729490051e-05
ENSRNOT00000009152	0.610435842634064	7.26852260488327	27.5860278225321	1.50260271836422e-07	2.98288736694097e-05
ENSRNOT00000027574	10.4039116495922	3.28776925720425	27.4965957957785	1.57371259230679e-07	3.10124763263495e-05
ENSRNOT00000027800	1.04246546033103	5.29523604090797	27.4815091183422	1.5860366294049e-07	3.10288528410677e-05
ENSRNOT00000023252	-0.687351646312276	7.55463755868132	27.421385990587	1.6361184973754e-07	3.17783648864324e-05
ENSRNOT00000110325	0.786084102752614	6.07514429050976	27.3660835902242	1.68358305049182e-07	3.2466696569413e-05
ENSRNOT00000024306	0.712484810552938	7.29114584974163	27.2308870062085	1.80551143519942e-07	3.4571062218095e-05
ENSRNOT00000007100	0.482391137486504	9.10484646704127	27.1879174404304	1.84608787231632e-07	3.50990706878845e-05
ENSRNOT00000106077	-1.49029893923003	5.19257873953114	27.1161169917664	1.91593936377661e-07	3.60506887844088e-05
ENSRNOT00000010343	0.822372186838725	6.08935019030319	27.109160880323	1.92284583485994e-07	3.60506887844088e-05
ENSRNOT00000046951	-0.641896096142646	6.44324835727836	26.8960236611949	2.14700152901184e-07	3.99756877794908e-05
ENSRNOT00000075653	-0.536982792367723	7.85353351941949	26.8114439910647	2.24305087463838e-07	4.13145953416355e-05
ENSRNOT00000033148	1.24099770037206	6.02843992976119	26.789186658465	2.2690345820875e-07	4.13145953416355e-05
ENSRNOT00000073082	0.57179353708909	8.65740570930553	26.786531362636	2.27215450839481e-07	4.13145953416355e-05
ENSRNOT00000017252	1.12135610281948	5.88538356293006	26.779766547998	2.28012249274157e-07	4.13145953416355e-05
ENSRNOT00000049609	0.629325945866447	8.33783490062209	26.7559858903781	2.30835563792833e-07	4.14902772332759e-05
ENSRNOT00000059564	1.0222887558859	7.1203416419652	26.7419933716117	2.32513146465376e-07	4.14902772332759e-05
ENSRNOT00000005561	1.30491734645896	6.35380621265651	26.7330465115211	2.33592197179715e-07	4.14902772332759e-05
ENSRNOT00000017325	-0.956481131835782	6.41475461338082	26.631873283764	2.46149320572718e-07	4.34348977570081e-05
ENSRNOT00000085303	0.546079766165904	7.18932757981997	26.5567020577155	2.55915370032858e-07	4.4758035987918e-05
ENSRNOT00000056015	0.730480049336409	6.42744155637391	26.5488072726857	2.5696331499101e-07	4.4758035987918e-05
ENSRNOT00000067979	0.672309849793099	6.72596500626446	26.4856377176033	2.65504766026172e-07	4.59493440588115e-05
ENSRNOT00000044449	1.28941129704948	5.0260325453845	26.4630697974961	2.68624794311442e-07	4.61931987058619e-05
ENSRNOT00000025196	-0.841941518091556	8.07949776993894	26.3642205873137	2.82729585541526e-07	4.81885161287462e-05
ENSRNOT00000024264	-0.842120201119654	7.62698416529724	26.3569366118844	2.83797839264784e-07	4.81885161287462e-05
ENSRNOT00000107400	0.717654025456008	6.37854049690635	26.2597937478041	2.98437507888343e-07	5.03575989873093e-05
ENSRNOT00000015420	0.702463945504134	6.68985853388254	26.0942293839887	3.25154347091203e-07	5.42798392000947e-05
ENSRNOT00000114006	-1.13020611970882	6.47523664096481	26.0909731894413	3.25703161360669e-07	5.42798392000947e-05
ENSRNOT00000056405	0.694405801752067	6.88094682117785	26.0727206864309	3.28796759169671e-07	5.44592325402624e-05
ENSRNOT00000025784	-0.940681865287346	8.49507852577044	25.9751136272751	3.45846969963339e-07	5.6934003018721e-05
ENSRNOT00000045870	-0.703102552257133	7.7112611705249	25.86216922553	3.66685620968261e-07	5.99986569387946e-05
ENSRNOT00000026652	-1.95838638594628	4.27177951545579	25.8449352194126	3.69974213884534e-07	6.01720712437028e-05
ENSRNOT00000027260	-0.707857692178657	8.89149856811387	25.8137503833195	3.76000241095993e-07	6.0785955144369e-05
ENSRNOT00000008492	0.731844432104636	6.3143785219611	25.7594005264947	3.86738710430638e-07	6.2149831572657e-05
ENSRNOT00000001289	-0.583661985802806	7.35235427362447	25.6056027222491	4.18821564167369e-07	6.69073644342641e-05
ENSRNOT00000111292	0.663531335559248	6.20639480775904	25.5421296068256	4.32827977672079e-07	6.8656164210855e-05
ENSRNOT00000113853	0.526792544771407	7.74120973014657	25.5331165164969	4.3485458478614e-07	6.8656164210855e-05
ENSRNOT00000083425	10.8394522193394	3.57903852181311	25.4555455107614	4.52694530177387e-07	7.10572495681925e-05
ENSRNOT00000021017	-0.517078494169104	7.96481705164145	25.4235868952077	4.60256180073916e-07	7.18265684950034e-05
ENSRNOT00000082953	0.627479888771063	7.52745539715829	25.2927593618762	4.92554267264161e-07	7.64251730321714e-05
ENSRNOT00000035814	-0.840774736963791	6.63100458470889	25.1683141828718	5.25383398545417e-07	8.10531485367381e-05
ENSRNOT00000015474	-1.0679492550861	5.7551678543159	24.8636033066682	6.15332859415881e-07	9.43906621506247e-05
ENSRNOT00000064452	-0.729252731408239	5.84157309960775	24.5701434960588	7.16533676106754e-07	0.000109293650777007
ENSRNOT00000079517	1.053498827198	5.02490448638812	24.2863821093975	8.30239590198728e-07	0.000125551476793344
ENSRNOT00000010024	-1.20918173662649	4.43923159573661	24.2813267999917	8.32421451441164e-07	0.000125551476793344
ENSRNOT00000052120	-0.796628885585301	6.20199172253505	24.1959924057505	8.70131548264117e-07	0.000130510064111304
ENSRNOT00000010674	-0.841582875552787	7.99345203124282	24.0587626115778	9.34400712456333e-07	0.000139375416767382
ENSRNOT00000026470	-0.818325928786646	8.06319002055792	23.9317130304824	9.98139026576631e-07	0.000148064601316021
ENSRNOT00000024581	-1.49967670927	4.43668731455309	23.8376255564344	1.04813509244056e-06	0.000154097328046992
ENSRNOT00000105821	-0.870574145794628	6.4736114534911	23.8337957217404	1.05022254836086e-06	0.000154097328046992
ENSRNOT00000087860	-0.851452782532233	5.74702193772694	23.792137120894	1.0731997211505e-06	0.000156617546333087
ENSRNOT00000065633	0.613768284102493	7.63135754563805	23.5546752740104	1.21414050047621e-06	0.000176233146407831
ENSRNOT00000067949	-1.33845433836777	5.54840685348567	23.5297867029036	1.22994783964722e-06	0.00017757289719142
ENSRNOT00000000078	-0.728621602138259	6.44159801592741	23.5189276143586	1.23690922840445e-06	0.000177628060364167
ENSRNOT00000021081	-1.04338732093942	5.43531787529492	23.4884042794647	1.25668906175407e-06	0.00017951371052506
ENSRNOT00000009744	1.44266376324843	4.38566120446576	23.3812069437686	1.3287030234255e-06	0.000188801706454956
ENSRNOT00000008936	-1.71302566614788	3.69802321085866	23.2734765253875	1.40524597115199e-06	0.000198632621618647
ENSRNOT00000074211	0.476094368047933	7.68681748477127	23.2250615610623	1.44107062300415e-06	0.000202635545207635
ENSRNOT00000026021	0.638820203386448	7.14408494992334	23.1076055848375	1.5318358001868e-06	0.000214282398618877
ENSRNOT00000112805	7.70863601557331	0.78733893962245	23.0515042997068	1.57719057708417e-06	0.000219489645361435
ENSRNOT00000081725	-0.583438572461958	7.44276593239241	22.9035643669635	1.70335699505999e-06	0.000235831959757075
ENSRNOT00000014058	0.714090780008262	6.85221710251569	22.8294618720116	1.77030996497732e-06	0.000243851165481926
ENSRNOT00000118544	11.6387942384547	3.73167906467394	22.7698046302861	1.82612477558551e-06	0.000250262521275419
ENSRNOT00000037931	-0.753666860335812	7.90399315224914	22.6692509935171	1.9242262309719e-06	0.000262375049413027
ENSRNOT00000002876	-0.958055074595539	5.1600688833984	22.632458640312	1.96142781266746e-06	0.000266103658725608
ENSRNOT00000034166	0.639943831295661	9.03195621112955	22.5950922463952	1.99994838073942e-06	0.000269973031916015
ENSRNOT00000071199	-0.810291654294017	5.77153327374224	22.5585166648067	2.03838860363908e-06	0.000273793112045015
ENSRNOT00000080246	0.625950268345789	8.39067447056056	22.4186054303936	2.19239891138989e-06	0.000292514398674507
ENSRNOT00000114420	-4.73753055842478	2.6887209884056	22.4124488302907	2.19943784468942e-06	0.000292514398674507
ENSRNOT00000088555	-1.36813494694167	5.51451954279598	22.3623046483402	2.2576192732909e-06	0.000297602786823344
ENSRNOT00000093538	1.64273458566621	4.88988739607017	22.3604979726554	2.25974410322192e-06	0.000297602786823344
ENSRNOT00000027957	0.815494263179144	6.09189830516723	22.2361943526728	2.41085986258789e-06	0.000315963080437611
ENSRNOT00000083890	0.654007866277345	7.39093903956555	22.0613608831971	2.64072092680467e-06	0.000344416345806147
ENSRNOT00000108771	-0.631062971937625	7.53680897180897	21.9110753716631	2.85580953376962e-06	0.000369202570378098
ENSRNOT00000047246	1.54564394492426	4.58211083119086	21.9013926280843	2.87025550775023e-06	0.000369202570378098
ENSRNOT00000011731	-2.0875876817712	4.76969068591037	21.9003681281103	2.87178827244243e-06	0.000369202570378098
ENSRNOT00000100375	0.535290045718295	8.71195653888562	21.7133176959633	3.16585805152127e-06	0.000405079789928773
ENSRNOT00000091318	8.99375734567202	1.32214203709029	21.6263388672859	3.31271350002714e-06	0.000421870939027042
ENSRNOT00000047717	-0.666213298910355	6.6536251251515	21.5087428481916	3.52219184920835e-06	0.000443987041382309
ENSRNOT00000005677	-0.589468583894161	6.4161205009671	21.5024160771388	3.53383148962699e-06	0.000443987041382309
ENSRNOT00000100620	7.7095258260109	1.21987996550356	21.5013946490549	3.53571427132367e-06	0.000443987041382309
ENSRNOT00000009716	0.965618486054193	5.78451460586807	21.4668065503985	3.60006758993164e-06	0.000449975114782289
ENSRNOT00000026760	-0.533584184762297	7.65147757901743	21.3056611311527	3.91573404067292e-06	0.000487175058203168
ENSRNOT00000088023	1.3400254853859	4.09141642950845	21.2858333435104	3.9564464761938e-06	0.000489982302588441
ENSRNOT00000014821	-0.627095395637294	7.5320004578646	21.2713121457692	3.98653209475889e-06	0.000491453851572148
ENSRNOT00000010433	-1.22054835585438	5.05442444190613	21.0844291585889	4.39484816116145e-06	0.000539327775704713
ENSRNOT00000120003	-0.795097570587568	8.06987097385002	21.0428231161799	4.49131992784603e-06	0.000548672648923018
ENSRNOT00000010183	1.20326975434881	4.6898644865657	21.018695948332	4.54823410046257e-06	0.000553122631731029
ENSRNOT00000112618	0.457324394823565	8.34462881429011	21.0061811091922	4.57804017877693e-06	0.000554250801554348
ENSRNOT00000016129	-0.607534795689392	7.70371007126387	20.874219274468	4.90451383148477e-06	0.000591125287600115
ENSRNOT00000042114	0.72000675376429	6.46571830210595	20.8414037229826	4.98926477796805e-06	0.000598667424335917
ENSRNOT00000007624	0.549709973440667	7.35450653716434	20.7902073948571	5.12443175525814e-06	0.000612165524462209
ENSRNOT00000080358	0.630194616699173	6.67354000566297	20.7461779297368	5.24361304001977e-06	0.000623643457508606
ENSRNOT00000007802	1.35315658689153	5.29123687740175	20.7008320857983	5.36926645010025e-06	0.000635787086051783
ENSRNOT00000001589	0.989267940927752	5.23089861593124	20.5383781317792	5.84475671307397e-06	0.000689068741220834
ENSRNOT00000083951	-0.378537998822011	10.1903418995325	20.5156823877133	5.91446846834838e-06	0.000694255737862911
ENSRNOT00000118882	-0.536243966112483	8.47855952579833	20.4706147895648	6.05538099783111e-06	0.000707719377400192
ENSRNOT00000015618	0.614276981869258	7.66919538172405	20.2680611251489	6.73149717898387e-06	0.0007833489691302
ENSRNOT00000074586	-1.64576591491491	4.06241481450776	20.2490790921113	6.79861805169138e-06	0.000787764335448772
ENSRNOT00000078059	8.06006942344182	0.615242571711926	20.232224566003	6.8587789187121e-06	0.000791338945501663
ENSRNOT00000020647	-0.554862354806401	8.31885071815992	20.1685022807348	7.091100179702e-06	0.000814661798517424
ENSRNOT00000014910	0.628609218869763	7.65665515359987	20.1382752515935	7.20404941550013e-06	0.000824131042879968
ENSRNOT00000015152	0.45604891934618	9.09638196197317	20.1116664415669	7.30497227341119e-06	0.00083215038581247
ENSRNOT00000017364	-0.680536223776116	6.39460783629472	20.0521279776974	7.5359629770908e-06	0.000854821404672582
ENSRNOT00000023132	0.511090033929941	8.98520125956155	20.0441889615575	7.5673129756555e-06	0.000854821404672582
ENSRNOT00000015779	0.816281290167144	5.56509836744473	20.0204863198957	7.66169232234941e-06	0.000861876538828289
ENSRNOT00000096142	0.450449190967837	7.82610634298122	20.0016777504535	7.73742460802258e-06	0.000866734399055799
